"";"id_url";"url";"url2";"data";"titulo";"empresa1";"empresa2";"empresa3";"empresa4";"empresa5";"ticker1";"ticker2";"ticker3";"ticker4";"ticker5";"peso1";"peso2";"peso3";"peso4";"peso5";"data_temp";"data_hora";"dia";"mes";"ano";"data_completa";"fonte_noticia";"id_noticia";"url_noticia";"data_noticia";"id_carteira";"data_carteira";"validade_carteira";"corretora"
"139";139;"https://www.moneytimes.com.br/btg-inclui-raiadrogasil-e-localiza-na-carteira-da-semana-veja-as-acoes-que-sairam/";"""https://www.moneytimes.com.br/btg-inclui-raiadrogasil-e-localiza-na-carteira-da-semana-veja-as-acoes-que-sairam/""";"05/10/2020 - 11:14";"BTG inclui RaiaDrogasil e Localiza na carteira da semana; veja as ações que saíram";"Carrefour";"RaiaDrogasil";"Vale";"Localiza";"Weg";"CRFB3";"RADL3";"VALE3";"RENT3";"WEGE3";"20";"20";"20";"20";"20";"05/10/2020";2020-10-05;"05";"10";"2020";"05-10-2020";"Money Times";139;"https://www.moneytimes.com.br/btg-inclui-raiadrogasil-e-localiza-na-carteira-da-semana-veja-as-acoes-que-sairam/";2020-10-05;139;2020-10-05;2020-10-10;"BTG PACTUAL CTVM S/A"
"140";140;"https://www.moneytimes.com.br/necton-troca-todas-as-acoes-em-carteira-que-ja-rendeu-mais-de-50-neste-ano/";"""https://www.moneytimes.com.br/necton-troca-todas-as-acoes-em-carteira-que-ja-rendeu-mais-de-50-neste-ano/""";"24/08/2020 - 11:22";"Necton troca todas as ações em carteira que já rendeu mais de 50% neste ano";"Wiz";"Porto Seguro";"Via Varejo";"Mills";"Localiza";"WIZS3";"PSSA3";"VVAR3";"MILS3";"RENT3";"20";"20";"20";"20";"20";"24/08/2020";2020-08-24;"24";"08";"2020";"24-08-2020";"Money Times";140;"https://www.moneytimes.com.br/necton-troca-todas-as-acoes-em-carteira-que-ja-rendeu-mais-de-50-neste-ano/";2020-08-24;140;2020-08-24;2020-08-29;"NECTON INVESTIMENTOS S.A. CVMC"
"141";141;"https://www.moneytimes.com.br/mycap-escala-cyrela-e-petrorio-para-reforcar-carteira-que-ja-rendeu-2289-neste-ano/";"""https://www.moneytimes.com.br/mycap-escala-cyrela-e-petrorio-para-reforcar-carteira-que-ja-rendeu-2289-neste-ano/""";"31/08/2020 - 12:50";"MyCap escala Cyrela e PetroRio para reforçar carteira que já rendeu 22,89% neste ano";"B2W";"Cyrela";"Movida";"Petrobras";"PetroRio";"BTOW3";"CYRE3";"MOVI3";"PETR4";"PRIO3";"20";"20";"20";"20";"20";"31/08/2020";2020-08-31;"31";"08";"2020";"31-08-2020";"Money Times";141;"https://www.moneytimes.com.br/mycap-escala-cyrela-e-petrorio-para-reforcar-carteira-que-ja-rendeu-2289-neste-ano/";2020-08-31;141;2020-08-31;2020-09-05;"ICAP DO BRASIL CTVM LTDA"
"142";142;"https://www.moneytimes.com.br/ativa-inclui-ultrapar-e-hering-na-carteira-semanal-apos-bater-ibovespa/";"""https://www.moneytimes.com.br/ativa-inclui-ultrapar-e-hering-na-carteira-semanal-apos-bater-ibovespa/""";"24/08/2020 - 12:01";"Ativa inclui Ultrapar e Hering na carteira semanal, após bater Ibovespa";"Eztec";"Hering";"Camil";"Weg";"Ultrapar";"EZTC3";"HGTX3";"CAML3";"WEGE3";"UGPA3";"20";"20";"20";"20";"20";"24/08/2020";2020-08-24;"24";"08";"2020";"24-08-2020";"Money Times";142;"https://www.moneytimes.com.br/ativa-inclui-ultrapar-e-hering-na-carteira-semanal-apos-bater-ibovespa/";2020-08-24;142;2020-08-24;2020-08-29;"ATIVA INVESTIMENTOS S/A CTCV"
"143";143;"https://www.moneytimes.com.br/carteira-semanal-jbs-klabin-e-natura-entram-nas-recomendacoes-do-btg/";"""https://www.moneytimes.com.br/carteira-semanal-jbs-klabin-e-natura-entram-nas-recomendacoes-do-btg/""";"24/08/2020 - 11:41";"Carteira semanal: JBS, Klabin e Natura entram nas recomendações do BTG";"Bradespar";"CSN";"JBS";"Klabin";"Natura";"BRAP4";"CSNA3";"JBSS3";"KLBN11";"NTCO3";"20";"20";"20";"20";"20";"24/08/2020";2020-08-24;"24";"08";"2020";"24-08-2020";"Money Times";143;"https://www.moneytimes.com.br/carteira-semanal-jbs-klabin-e-natura-entram-nas-recomendacoes-do-btg/";2020-08-24;143;2020-08-24;2020-08-29;"BTG PACTUAL CTVM S/A"
"144";144;"https://www.moneytimes.com.br/guide-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/guide-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/""";"21/09/2020 - 16:06";"Guide realiza duas trocas em sua carteira recomendada semanal";"B3";"CSN";"Localiza";"Locaweb";"Natura";"B3SA3";"CSNA3";"RENT3";"LWSA3";"NTCO3";"20";"20";"20";"20";"20";"21/09/2020";2020-09-21;"21";"09";"2020";"21-09-2020";"Money Times";144;"https://www.moneytimes.com.br/guide-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/";2020-09-21;144;2020-09-21;2020-09-26;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"145";145;"https://www.moneytimes.com.br/mycap-tem-3-novas-apostas-na-carteira-semanal/";"""https://www.moneytimes.com.br/mycap-tem-3-novas-apostas-na-carteira-semanal/""";"21/08/2020 - 18:58";"Mycap tem 3 novas apostas na carteira semanal";"Movida";"Petrobras";"Banco Inter";"B3";"B2W";"MOVI3";"PETR4";"BIDI4";"B3SA3";"BTOW3";"20";"20";"20";"20";"20";"21/08/2020";2020-08-21;"21";"08";"2020";"21-08-2020";"Money Times";145;"https://www.moneytimes.com.br/mycap-tem-3-novas-apostas-na-carteira-semanal/";2020-08-21;145;2020-08-21;2020-08-26;"ICAP DO BRASIL CTVM LTDA"
"146";146;"https://www.moneytimes.com.br/mycap-troca-movida-por-irb-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/mycap-troca-movida-por-irb-na-carteira-recomendada-da-semana/""";"05/10/2020 - 10:45";"Mycap troca Movida por IRB na carteira recomendada da semana";"B3";"Suzano";"Magazine Luiza";"CSN";"IRB";"B3SA3";"SUZB3";"MGLU3";"CSNA3";"IRBR3";"20";"20";"20";"20";"20";"05/10/2020";2020-10-05;"05";"10";"2020";"05-10-2020";"Money Times";146;"https://www.moneytimes.com.br/mycap-troca-movida-por-irb-na-carteira-recomendada-da-semana/";2020-10-05;146;2020-10-05;2020-10-10;"ICAP DO BRASIL CTVM LTDA"
"147";147;"https://www.moneytimes.com.br/xp-inclui-via-varejo-em-carteira-semanal-de-acoes/";"""https://www.moneytimes.com.br/xp-inclui-via-varejo-em-carteira-semanal-de-acoes/""";"21/08/2020 - 20:06";"XP inclui Via Varejo em carteira semanal de ações";"Cogna";"B3";"Via Varejo";"Cemig";"MRV";"COGN3";"B3SA3";"VVAR3";"CMIG4";"MRVE3";"20";"20";"20";"20";"20";"21/08/2020";2020-08-21;"21";"08";"2020";"21-08-2020";"Money Times";147;"https://www.moneytimes.com.br/xp-inclui-via-varejo-em-carteira-semanal-de-acoes/";2020-08-21;147;2020-08-21;2020-08-26;"XP INVESTIMENTOS CCTVM S/A"
"148";148;"https://www.moneytimes.com.br/btg-substitui-acoes-da-usiminas-pela-weg-na-carteira-da-semana/";"""https://www.moneytimes.com.br/btg-substitui-acoes-da-usiminas-pela-weg-na-carteira-da-semana/""";"28/09/2020 - 9:49";"BTG substitui ações da Usiminas pela Weg na carteira da semana";"Carrefour";"Natura";"Vale";"Ultrapar";"Weg";"CRFB3";"NTCO3";"VALE3";"UGPA3";"WEGE3";"20";"20";"20";"20";"20";"28/09/2020";2020-09-28;"28";"09";"2020";"28-09-2020";"Money Times";148;"https://www.moneytimes.com.br/btg-substitui-acoes-da-usiminas-pela-weg-na-carteira-da-semana/";2020-09-28;148;2020-09-28;2020-10-03;"BTG PACTUAL CTVM S/A"
"149";149;"https://www.moneytimes.com.br/mycap-inclui-b3-na-carteira-recomendada-semanal-cyrela-sai/";"""https://www.moneytimes.com.br/mycap-inclui-b3-na-carteira-recomendada-semanal-cyrela-sai/""";"18/09/2020 - 19:54";"MyCap inclui B3 na carteira recomendada semanal; Cyrela sai";"B3";"Marfrig";"Magazine Luiza";"PetroRio";"Movida";"B3SA3";"MRFG3";"MGLU3";"PRIO3";"MOVI3";"20";"20";"20";"20";"20";"18/09/2020";2020-09-18;"18";"09";"2020";"18-09-2020";"Money Times";149;"https://www.moneytimes.com.br/mycap-inclui-b3-na-carteira-recomendada-semanal-cyrela-sai/";2020-09-18;149;2020-09-18;2020-09-23;"ICAP DO BRASIL CTVM LTDA"
"150";150;"https://www.moneytimes.com.br/xp-investimentos-muda-toda-carteira-recomendada-semanal-veja-portfolio/";"""https://www.moneytimes.com.br/xp-investimentos-muda-toda-carteira-recomendada-semanal-veja-portfolio/""";"18/09/2020 - 20:04";"XP Investimentos muda toda carteira recomendada semanal; veja o portfólio";"Bradespar";"Carrefour";"JBS";"Randon";"Localiza";"BRAP4";"CRFB3";"JBBS";"RAPT4";"RENT3";"20";"20";"20";"20";"20";"18/09/2020";2020-09-18;"18";"09";"2020";"18-09-2020";"Money Times";150;"https://www.moneytimes.com.br/xp-investimentos-muda-toda-carteira-recomendada-semanal-veja-portfolio/";2020-09-18;150;2020-09-18;2020-09-23;"XP INVESTIMENTOS CCTVM S/A"
"151";151;"https://www.moneytimes.com.br/guide-troca-localiza-e-b3-por-equatorial-e-jbs-na-carteira-da-semana/";"""https://www.moneytimes.com.br/guide-troca-localiza-e-b3-por-equatorial-e-jbs-na-carteira-da-semana/""";"28/09/2020 - 17:45";"Guide troca Localiza e B3 por Equatorial e JBS na carteira da semana";"Equatorial";"CSN";"JBS";"Locaweb";"Natura";"EQTL3";"CSNA3";"JBSS3";"LWSA3";"NTCO3";"20";"20";"20";"20";"20";"28/09/2020";2020-09-28;"28";"09";"2020";"28-09-2020";"Money Times";151;"https://www.moneytimes.com.br/guide-troca-localiza-e-b3-por-equatorial-e-jbs-na-carteira-da-semana/";2020-09-28;151;2020-09-28;2020-10-03;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"152";152;"https://www.moneytimes.com.br/ativa-inclui-randon-e-suzano-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/ativa-inclui-randon-e-suzano-na-carteira-recomendada-da-semana/""";"21/09/2020 - 11:39";"Ativa inclui Randon e Suzano na carteira recomendada da semana";"Randon";"Suzano";"Camil";"Iochpe-Maxion";"Ultrapar";"RAPT3";"SUBZ3";"CAML3";"MYPK3";"UGPA3";"20";"20";"20";"20";"20";"21/09/2020";2020-09-21;"21";"09";"2020";"21-09-2020";"Money Times";152;"https://www.moneytimes.com.br/ativa-inclui-randon-e-suzano-na-carteira-recomendada-da-semana/";2020-09-21;152;2020-09-21;2020-09-26;"ATIVA INVESTIMENTOS S/A CTCV"
"153";153;"https://www.moneytimes.com.br/elite-retira-log-in-e-qualicorp-de-seu-portfolio-semanal-veja-as-novidades/";"""https://www.moneytimes.com.br/elite-retira-log-in-e-qualicorp-de-seu-portfolio-semanal-veja-as-novidades/""";"21/09/2020 - 9:52";"Elite retira Log-In e Qualicorp de seu portfólio semanal; veja as novidades";"Duratex";"JBS";"Unidas";"Magazine Luiza";"SLC Agrícola";"DTEX3";"JBSS3";"LCAM3";"MGLU3";"SLCE3";"20";"20";"20";"20";"20";"21/09/2020";2020-09-21;"21";"09";"2020";"21-09-2020";"Money Times";153;"https://www.moneytimes.com.br/elite-retira-log-in-e-qualicorp-de-seu-portfolio-semanal-veja-as-novidades/";2020-09-21;153;2020-09-21;2020-09-26;"ELITE CCVM LTDA"
"154";154;"https://www.moneytimes.com.br/veja-as-cinco-acoes-da-xp-para-a-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/veja-as-cinco-acoes-da-xp-para-a-carteira-recomendada-semanal/""";"11/09/2020 - 19:36";"Veja as cinco ações da XP para a carteira recomendada semanal";"Itaú";"Marfrig";"B3";"Lojas Americanas";"CCR";"ITUB4";"MRFG3";"B3SA3";"LAME3";"CCRO4";"20";"20";"20";"20";"20";"11/09/2020";2020-09-11;"11";"09";"2020";"11-09-2020";"Money Times";154;"https://www.moneytimes.com.br/veja-as-cinco-acoes-da-xp-para-a-carteira-recomendada-semanal/";2020-09-11;154;2020-09-11;2020-09-16;"XP INVESTIMENTOS CCTVM S/A"
"155";155;"https://www.moneytimes.com.br/btg-troca-notredame-e-qualicorp-por-natura-e-vale-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/btg-troca-notredame-e-qualicorp-por-natura-e-vale-na-carteira-recomendada-da-semana/""";"21/09/2020 - 9:38";"BTG troca NotreDame e Qualicorp por Natura e Vale na carteira recomendada da semana";"Carrefour";"Natura";"Vale";"Ultrapar";"Usiminas";"CRFB3";"NTCO3";"VALE3";"UGPA3";"USIM5";"20";"20";"20";"20";"20";"21/09/2020";2020-09-21;"21";"09";"2020";"21-09-2020";"Money Times";155;"https://www.moneytimes.com.br/btg-troca-notredame-e-qualicorp-por-natura-e-vale-na-carteira-recomendada-da-semana/";2020-09-21;155;2020-09-21;2020-09-26;"BTG PACTUAL CTVM S/A"
"156";156;"https://www.moneytimes.com.br/btg-pactual-inclui-csn-e-eletrobras-na-carteira-semanal/";"""https://www.moneytimes.com.br/btg-pactual-inclui-csn-e-eletrobras-na-carteira-semanal/""";"10/08/2020 - 10:00";"BTG Pactual inclui CSN e Eletrobras na carteira semanal";"B2W";"CSN";"Eletrobras";"Suzano";"SulAmerica";"BTOW3";"CSAN3";"ELET3";"SUZB3";"SULA11";"20";"20";"20";"20";"20";"10/08/2020";2020-08-10;"10";"08";"2020";"10-08-2020";"Money Times";156;"https://www.moneytimes.com.br/btg-pactual-inclui-csn-e-eletrobras-na-carteira-semanal/";2020-08-10;156;2020-08-10;2020-08-15;"BTG PACTUAL CTVM S/A"
"157";157;"https://www.moneytimes.com.br/btg-retira-csn-e-klabin-da-carteira-recomendada-semanal-veja-as-novidades/";"""https://www.moneytimes.com.br/btg-retira-csn-e-klabin-da-carteira-recomendada-semanal-veja-as-novidades/""";"08/09/2020 - 10:47";"BTG retira CSN e Klabin da carteira recomendada semanal; veja as novidades";"Carrefour";"Notredame Intermédica";"Hapvida";"Ultrapar";"Usiminas";"CRFB3";"GNDI3";"HAPV3";"UGPA3";"USIM5";"20";"20";"20";"20";"20";"08/09/2020";2020-09-08;"08";"09";"2020";"08-09-2020";"Money Times";157;"https://www.moneytimes.com.br/btg-retira-csn-e-klabin-da-carteira-recomendada-semanal-veja-as-novidades/";2020-09-08;157;2020-09-08;2020-09-13;"BTG PACTUAL CTVM S/A"
"158";158;"https://www.moneytimes.com.br/guide-troca-marfrig-e-magazine-luiza-por-cogna-e-tim-na-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/guide-troca-marfrig-e-magazine-luiza-por-cogna-e-tim-na-carteira-recomendada-semanal/""";"08/09/2020 - 17:50";"Guide troca Marfrig e Magazine Luiza por Cogna e Tim na carteira recomendada semanal";"B3";"CSN";"Itaú Unibanco";"Cogna";"Tim";"B3SA3";"CSNA3";"ITUB4";"COGN3";"TIMP3";"20";"20";"20";"20";"20";"08/09/2020";2020-09-08;"08";"09";"2020";"08-09-2020";"Money Times";158;"https://www.moneytimes.com.br/guide-troca-marfrig-e-magazine-luiza-por-cogna-e-tim-na-carteira-recomendada-semanal/";2020-09-08;158;2020-09-08;2020-09-13;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"159";159;"https://www.moneytimes.com.br/necton-refaz-aposta-na-mitre-e-troca-outras-quatro-acoes-em-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/necton-refaz-aposta-na-mitre-e-troca-outras-quatro-acoes-em-carteira-recomendada-semanal/""";"08/09/2020 - 10:31";"Necton refaz aposta na Mitre e troca outras quatro ações em carteira recomendada semanal";"Gerdau";"Banco do Brasil";"Schulz";"Mitre";"Movida";"GGBR4";"BBAS3";"SHUL4";"MTRE3";"MOVI3";"20";"20";"20";"20";"20";"08/09/2020";2020-09-08;"08";"09";"2020";"08-09-2020";"Money Times";159;"https://www.moneytimes.com.br/necton-refaz-aposta-na-mitre-e-troca-outras-quatro-acoes-em-carteira-recomendada-semanal/";2020-09-08;159;2020-09-08;2020-09-13;"NECTON INVESTIMENTOS S.A. CVMC"
"160";160;"https://www.moneytimes.com.br/btg-pactual-troca-hapvida-por-qualicorp-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/btg-pactual-troca-hapvida-por-qualicorp-na-carteira-recomendada-da-semana/""";"14/09/2020 - 10:08";"BTG Pactual troca Hapvida por Qualicorp na carteira recomendada da semana";"Carrefour";"Notredame Intermédica";"Qualicorp";"Ultrapar";"Usiminas";"CRFB3";"GNDI3";"QUAL3";"UGPA3";"USIM5";"20";"20";"20";"20";"20";"14/09/2020";2020-09-14;"14";"09";"2020";"14-09-2020";"Money Times";160;"https://www.moneytimes.com.br/btg-pactual-troca-hapvida-por-qualicorp-na-carteira-recomendada-da-semana/";2020-09-14;160;2020-09-14;2020-09-19;"BTG PACTUAL CTVM S/A"
"161";161;"https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-2/";"""https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-2/""";"10/08/2020 - 10:13";"Mycap realiza três trocas em sua carteira recomendada semanal";"Lojas Americanas";"B3";"Petrobras";"Duratex";"BRF";"LAME4";"B3SA3";"PETR4";"DTEX3";"BRFS3";"20";"20";"20";"20";"20";"10/08/2020";2020-08-10;"10";"08";"2020";"10-08-2020";"Money Times";161;"https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-2/";2020-08-10;161;2020-08-10;2020-08-15;"ICAP DO BRASIL CTVM LTDA"
"162";162;"https://www.moneytimes.com.br/terra-refaz-aposta-em-cinco-ativos-na-carteira-da-semana-apos-perder-do-ibovespa/";"""https://www.moneytimes.com.br/terra-refaz-aposta-em-cinco-ativos-na-carteira-da-semana-apos-perder-do-ibovespa/""";"11/09/2020 - 10:09";"Terra refaz aposta em cinco ativos na carteira da semana, após perder do Ibovespa";"MRV";"TIM Participações";"Banco do Brasil";"Via Varejo";"Iguatemi";"MRVE3";"TIMP3";"BBAS3";"VVAR3";"IGTA3";"20";"20";"20";"20";"20";"11/09/2020";2020-09-11;"11";"09";"2020";"11-09-2020";"Money Times";162;"https://www.moneytimes.com.br/terra-refaz-aposta-em-cinco-ativos-na-carteira-da-semana-apos-perder-do-ibovespa/";2020-09-11;162;2020-09-11;2020-09-16;"TERRA INVESTIMENTOS DTVM LTDA"
"163";163;"https://www.moneytimes.com.br/xp-troca-gerdau-por-ambev-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/xp-troca-gerdau-por-ambev-na-carteira-recomendada-da-semana/""";"10/08/2020 - 9:46";"XP troca Gerdau por Ambev na carteira recomendada da semana";"Azul";"Banco do Brasil";"BRF";"Ambev";"Magazine Luiza";"AZUL4";"BBAS3";"BRFS3";"ABEV3";"MGLU3";"20";"20";"20";"20";"20";"10/08/2020";2020-08-10;"10";"08";"2020";"10-08-2020";"Money Times";163;"https://www.moneytimes.com.br/xp-troca-gerdau-por-ambev-na-carteira-recomendada-da-semana/";2020-08-10;163;2020-08-10;2020-08-15;"XP INVESTIMENTOS CCTVM S/A"
"164";164;"https://www.moneytimes.com.br/carteira-recomendada-acao-da-tim-entra-nas-indicacoes-semanais-da-terra/";"""https://www.moneytimes.com.br/carteira-recomendada-acao-da-tim-entra-nas-indicacoes-semanais-da-terra/""";"04/09/2020 - 14:12";"Carteira recomendada: ação da TIM entra nas indicações semanais da Terra";"MRV";"TIM Participações";"Banco do Brasil";"Via Varejo";"Iguatemi";"MRVE3";"TIMP3";"BBAS3";"VVAR3";"IGTA3";"20";"20";"20";"20";"20";"04/09/2020";2020-09-04;"04";"09";"2020";"04-09-2020";"Money Times";164;"https://www.moneytimes.com.br/carteira-recomendada-acao-da-tim-entra-nas-indicacoes-semanais-da-terra/";2020-09-04;164;2020-09-04;2020-09-09;"TERRA INVESTIMENTOS DTVM LTDA"
"165";165;"https://www.moneytimes.com.br/carteira-recomendada-marfrig-entra-no-portfolio-semanal-da-mycap/";"""https://www.moneytimes.com.br/carteira-recomendada-marfrig-entra-no-portfolio-semanal-da-mycap/""";"11/09/2020 - 19:22";"Carteira recomendada: Marfrig entra no portfólio semanal da MyCap";"Cyrela";"Marfrig";"Magazine Luiza";"PetroRio";"Movida";"CYRE3";"MRFG3";"MGLU3";"PRIO3";"MOVI3";"20";"20";"20";"20";"20";"11/09/2020";2020-09-11;"11";"09";"2020";"11-09-2020";"Money Times";165;"https://www.moneytimes.com.br/carteira-recomendada-marfrig-entra-no-portfolio-semanal-da-mycap/";2020-09-11;165;2020-09-11;2020-09-16;"ICAP DO BRASIL CTVM LTDA"
"166";166;"https://www.moneytimes.com.br/apos-bater-o-ibovespa-na-semana-xp-mantem-apostas-na-carteira-semanal/";"""https://www.moneytimes.com.br/apos-bater-o-ibovespa-na-semana-xp-mantem-apostas-na-carteira-semanal/""";"03/08/2020 - 10:10";"Após bater o Ibovespa na semana, XP mantém apostas na carteira semanal";"Azul";"Banco do Brasil";"BRF";"Gerdau";"Magazine Luiza";"AZUL4";"BBAS3";"BRFS3";"GGBR4";"MGLU3";"20";"20";"20";"20";"20";"03/08/2020";2020-08-03;"03";"08";"2020";"03-08-2020";"Money Times";166;"https://www.moneytimes.com.br/apos-bater-o-ibovespa-na-semana-xp-mantem-apostas-na-carteira-semanal/";2020-08-03;166;2020-08-03;2020-08-08;"XP INVESTIMENTOS CCTVM S/A"
"167";167;"https://www.moneytimes.com.br/elite-troca-gerdau-e-sinqia-por-even-e-duratex-na-carteira-semanal/";"""https://www.moneytimes.com.br/elite-troca-gerdau-e-sinqia-por-even-e-duratex-na-carteira-semanal/""";"03/08/2020 - 9:37";"Elite troca Gerdau e Sinqia por Even e Duratex na carteira semanal";"Even";"Magazine Luiza";"B2W";"Duratex";"Suzano";"EVEN3";"MGLU3";"BTOW3";"DTEX3";"SUZB3";"20";"20";"20";"20";"20";"03/08/2020";2020-08-03;"03";"08";"2020";"03-08-2020";"Money Times";167;"https://www.moneytimes.com.br/elite-troca-gerdau-e-sinqia-por-even-e-duratex-na-carteira-semanal/";2020-08-03;167;2020-08-03;2020-08-08;"ELITE CCVM LTDA"
"168";168;"https://www.moneytimes.com.br/mycap-troca-duas-acoes-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/mycap-troca-duas-acoes-em-sua-carteira-recomendada-semanal/""";"03/08/2020 - 10:52";"Mycap troca duas ações em sua carteira recomendada semanal";"Lojas Americanas";"B3";"Petrorio";"Unidas";"JHSF";"LAME4";"B3SA3";"PRIO3";"LCAM3";"JHSF3";"20";"20";"20";"20";"20";"03/08/2020";2020-08-03;"03";"08";"2020";"03-08-2020";"Money Times";168;"https://www.moneytimes.com.br/mycap-troca-duas-acoes-em-sua-carteira-recomendada-semanal/";2020-08-03;168;2020-08-03;2020-08-08;"ICAP DO BRASIL CTVM LTDA"
"169";169;"https://www.moneytimes.com.br/btg-pactual-retira-b3-localiza-e-vale-da-carteira-semanal/";"""https://www.moneytimes.com.br/btg-pactual-retira-b3-localiza-e-vale-da-carteira-semanal/""";"27/07/2020 - 14:36";"BTG Pactual retira B3, Localiza e Vale da carteira semanal";"B2W";"Equatorial";"Hapvida";"Petrorio";"SulAmerica";"BTOW3";"EQTL3";"HAPV3";"PRIO3";"SULA11";"20";"20";"20";"20";"20";"27/07/2020";2020-07-27;"27";"07";"2020";"27-07-2020";"Money Times";169;"https://www.moneytimes.com.br/btg-pactual-retira-b3-localiza-e-vale-da-carteira-semanal/";2020-07-27;169;2020-07-27;2020-08-01;"BTG PACTUAL CTVM S/A"
"170";170;"https://www.moneytimes.com.br/necton-mantem-itausa-e-substitui-outras-quatro-acoes-na-carteira-semanal/";"""https://www.moneytimes.com.br/necton-mantem-itausa-e-substitui-outras-quatro-acoes-na-carteira-semanal/""";"27/07/2020 - 9:34";"Necton mantém Itaúsa e substitui outras quatro ações na carteira semanal";"Gerdau";"Copel";"Itaúsa";"Mills";"Positivo";"GGBR4";"CPLE3";"ITSA4";"MILS3";"POSI3";"20";"20";"20";"20";"20";"27/07/2020";2020-07-27;"27";"07";"2020";"27-07-2020";"Money Times";170;"https://www.moneytimes.com.br/necton-mantem-itausa-e-substitui-outras-quatro-acoes-na-carteira-semanal/";2020-07-27;170;2020-07-27;2020-08-01;"NECTON INVESTIMENTOS S.A. CVMC"
"171";171;"https://www.moneytimes.com.br/terra-retira-cemig-e-inclui-lojas-renner-em-carteira-semanal/";"""https://www.moneytimes.com.br/terra-retira-cemig-e-inclui-lojas-renner-em-carteira-semanal/""";"23/07/2020 - 11:49";"Terra retira Cemig e inclui Lojas Renner em carteira semanal";"Lojas Renner";"Suzano";"Banco do Brasil";"JBS";"Iguatemi";"LREN3";"SUZB3";"BBAS3";"JBSS3";"IGTA3";"20";"20";"20";"20";"20";"23/07/2020";2020-07-23;"23";"07";"2020";"23-07-2020";"Money Times";171;"https://www.moneytimes.com.br/terra-retira-cemig-e-inclui-lojas-renner-em-carteira-semanal/";2020-07-23;171;2020-07-23;2020-07-28;"TERRA INVESTIMENTOS DTVM LTDA"
"172";172;"https://www.moneytimes.com.br/necton-mantem-apenas-a-localiza-na-carteira-que-esta-goleando-o-ibovespa-neste-ano/";"""https://www.moneytimes.com.br/necton-mantem-apenas-a-localiza-na-carteira-que-esta-goleando-o-ibovespa-neste-ano/""";"31/08/2020 - 11:21";"Necton mantém apenas a Localiza na carteira que está goleando o Ibovespa neste ano";"B3";"Grendene";"Localiza";"Mitre";"São Martinho";"B3SA3";"GRDN3";"RENT3";"MTRE3";"SMTO3";"20";"20";"20";"20";"20";"31/08/2020";2020-08-31;"31";"08";"2020";"31-08-2020";"Money Times";172;"https://www.moneytimes.com.br/necton-mantem-apenas-a-localiza-na-carteira-que-esta-goleando-o-ibovespa-neste-ano/";2020-08-31;172;2020-08-31;2020-09-05;"NECTON INVESTIMENTOS S.A. CVMC"
"173";173;"https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-recomendada-semanal/""";"17/08/2020 - 9:59";"Mycap realiza duas trocas na carteira recomendada semanal";"BrMalls";"B3";"Petrobras";"Duratex";"Locaweb";"BRML3";"B3SA3";"PETR4";"DTEX3";"LWSA3";"20";"20";"20";"20";"20";"17/08/2020";2020-08-17;"17";"08";"2020";"17-08-2020";"Money Times";173;"https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-recomendada-semanal/";2020-08-17;173;2020-08-17;2020-08-22;"ICAP DO BRASIL CTVM LTDA"
"174";174;"https://www.moneytimes.com.br/ativa-troca-tres-acoes-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/ativa-troca-tres-acoes-em-sua-carteira-recomendada-semanal/""";"17/08/2020 - 11:00";"Ativa troca três ações em sua carteira recomendada semanal";"Eztec";"Raia Drogasil";"Camil";"WEG";"Ânima";"EZTC3";"RADL3";"CAML3";"WEGE3";"ANIM3";"20";"20";"20";"20";"20";"17/08/2020";2020-08-17;"17";"08";"2020";"17-08-2020";"Money Times";174;"https://www.moneytimes.com.br/ativa-troca-tres-acoes-em-sua-carteira-recomendada-semanal/";2020-08-17;174;2020-08-17;2020-08-22;"ATIVA INVESTIMENTOS S/A CTCV"
